scan_record_id,scan_record_fingerprint,scan_identity_version,dataset_id,experiment_id,raw_scan_id,scan_identity_status,primary_file_record_id,source_file,source_checksum,acquisition_start_time,acquisition_end_time,acquisition_timestamp_source,sequence_index,sequence_status,filesystem_mtime,filesystem_mtime_trust,raw_format_id,scan_variable_raw,scan_variable_canonical,scan_coordinate_type,scan_start_derived,scan_stop_derived,scan_range_status,scan_point_count,def_x_raw,def_y_raw,command_raw,builtin_command_raw,preset_channel_raw,count_control_mode,count_control_status,raw_time_field_status,raw_monitor_field_status,raw_detector_field_status,mode_raw,mode_semantics,mode_semantics_status,Ei_summary_meV,Ef_summary_meV,Ei_variation_status,Ef_variation_status,energy_transfer_field_raw,energy_transfer_convention,energy_relation_status,en_e_mapping_status,h_variation_status,k_variation_status,l_variation_status,q_semantics_status,lattice_state_id,UB_state_id,orientation_status,monochromator_material,monochromator_reflection,monochromator_reflection_status,monochromator_mosaic,monochromator_mosaic_status,analyzer_material,analyzer_reflection,analyzer_reflection_status,analyzer_mosaic,analyzer_mosaic_status,collimation,filter_state,filter_state_status,attenuation_state,attenuation_state_status,temperature_summary_K,temperature_variation_status,sensor_metadata_ref,setpoint_metadata_ref,repeat_candidate_status,repeat_metadata_signature,repeat_candidate_count,repeat_candidate_basis,quality_flag,quality_reasons,parser_schema_version,point_data_ref
SCAN-02R-cb3c11e0b8e28580,cb3c11e0b8e28580ea07fa2b6e3f0d8e8ecc0daf5e73f65cb840d3e0b0ace1c5,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104050,verified,FILE-02R-bbc5fdf4c121156c,TAIPAN_exp1296_scan104050.dat,c78ee14dfa30e3e266b1b24c8450f0cc27d7b5cc13f28b002ed21f80e917ec18,2023-08-29T17:00:48,2023-08-29T17:02:50,header_start_time_end_time_timezone_unrecorded,10,verified_header_chronology,2023-08-28T21:02:50Z,A001_snapshot_filesystem_metadata_only,FMT-02R-c8f545518171,m1,M1,tas_motor_angle_raw,18.4992,22.4988,verified_point_endpoints_not_command_range,21,m1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,14.8699,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-cb3c11e0b8e28580,semantic_verification_report.yaml#environment/SCAN-02R-cb3c11e0b8e28580,no_metadata_match,2402d3fcf967cc70f4a68398ac8efa0ff55d8a02afdc1fa701fe2cbe6f88171f,1,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-cb3c11e0b8e28580
SCAN-02R-95f55247c2e05782,95f55247c2e057828dc01a4e7c9ec23351d9adc64dbc8f2c483581c538c2f962,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104051,verified,FILE-02R-69a9daffcc832bf3,TAIPAN_exp1296_scan104051.dat,d5a41456faf57368d8187b0774469d23570c866271cee2267cc05a7d99706dcb,2023-08-29T17:04:10,2023-08-29T17:08:36,header_start_time_end_time_timezone_unrecorded,11,verified_header_chronology,2023-08-28T21:08:36Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,1.9971,-2.0028,verified_point_endpoints_not_command_range,21,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,14.8699,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-95f55247c2e05782,semantic_verification_report.yaml#environment/SCAN-02R-95f55247c2e05782,metadata_match_only_not_validated_repeat,84a53cf92e6ed1ccf80d143e156c5cf50a29630d5598b4906bf81c3da30c5d40,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-95f55247c2e05782
SCAN-02R-59701ee4cf5ede45,59701ee4cf5ede454e479996dbf86fa755e3ba342850b571aac7e194cad396e0,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104052,verified,FILE-02R-e01fe2a67d288032,TAIPAN_exp1296_scan104052.dat,46bf27b5f93be241b54840bf575e49a56925fb036a9f771b930d8e7bc1182f84,2023-08-29T17:09:28,2023-08-29T17:14:01,header_start_time_end_time_timezone_unrecorded,12,verified_header_chronology,2023-08-28T21:14:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-172bb66a767d,a2,A2,tas_motor_angle_raw,1.9969,-2.0035,verified_point_endpoints_not_command_range,21,a2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,14.8699,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-59701ee4cf5ede45,semantic_verification_report.yaml#environment/SCAN-02R-59701ee4cf5ede45,no_metadata_match,a4c30d032dd269caae8250fd52f7498b3704c8d7c0bbee22ce34fc2c4d187b0d,1,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-59701ee4cf5ede45
SCAN-02R-d7af0511d4c5b96e,d7af0511d4c5b96e2e56327cd14621588339ef3a4eb0d3fdf487865305da86e2,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104053,verified,FILE-02R-373e6a33efd3f8e4,TAIPAN_exp1296_scan104053.dat,27bf14c574913f6ae6e6ba02b1c495fc9be4177052a977fc1115ebcf3151582b,2023-08-29T17:19:52,2023-08-29T17:28:29,header_start_time_end_time_timezone_unrecorded,13,verified_header_chronology,2023-08-28T21:28:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-31.5041,-35.5063,verified_point_endpoints_not_command_range,41,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,0,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-d7af0511d4c5b96e,semantic_verification_report.yaml#environment/SCAN-02R-d7af0511d4c5b96e,metadata_match_only_not_validated_repeat,84a53cf92e6ed1ccf80d143e156c5cf50a29630d5598b4906bf81c3da30c5d40,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-d7af0511d4c5b96e
SCAN-02R-291dabeaaa79ad80,291dabeaaa79ad804197c97d082f81a3759afe6c68ee1eb8c1d26b8c1e3873f7,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104054,verified,FILE-02R-bd241a68da8cc714,TAIPAN_exp1296_scan104054.dat,85b64705e002a24653e5da82bc4d3908e272ff640e3cadd7d0034bfb34407469,2023-08-29T17:28:48,2023-08-29T17:37:25,header_start_time_end_time_timezone_unrecorded,14,verified_header_chronology,2023-08-28T21:37:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-36.8805,-40.8818,verified_point_endpoints_not_command_range,41,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,0,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-291dabeaaa79ad80,semantic_verification_report.yaml#environment/SCAN-02R-291dabeaaa79ad80,metadata_match_only_not_validated_repeat,84a53cf92e6ed1ccf80d143e156c5cf50a29630d5598b4906bf81c3da30c5d40,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-291dabeaaa79ad80
SCAN-02R-2c38778fb264b3af,2c38778fb264b3af596ef5cc4988d8e8f011aac0f18de5d3875e3d2f083e4255,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104055,verified,FILE-02R-b8820660a9c99eff,TAIPAN_exp1296_scan104055.dat,603282e62dd22808aa628a6e327b7da6060a23ddbd04b9f7ad434d36825ab432,2023-08-29T17:37:58,2023-08-29T17:46:25,header_start_time_end_time_timezone_unrecorded,15,verified_header_chronology,2023-08-28T21:46:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-54.1571,-58.1553,verified_point_endpoints_not_command_range,41,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,0,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-2c38778fb264b3af,semantic_verification_report.yaml#environment/SCAN-02R-2c38778fb264b3af,metadata_match_only_not_validated_repeat,84a53cf92e6ed1ccf80d143e156c5cf50a29630d5598b4906bf81c3da30c5d40,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-2c38778fb264b3af
SCAN-02R-ccdf6f79b6e3b5fc,ccdf6f79b6e3b5fc6bb9727a248acf9ca76112b2bad1b46d63374238edfb83a4,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104056,verified,FILE-02R-2794450f4a6036d5,TAIPAN_exp1296_scan104056.dat,d169be89b69318798debd9508249a7b6cdbe5764d49494a090de7d522dac67fe,2023-08-29T17:46:49,2023-08-29T17:59:34,header_start_time_end_time_timezone_unrecorded,16,verified_header_chronology,2023-08-28T21:59:34Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-64.4988,-70.4963,verified_point_endpoints_not_command_range,61,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,0,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-ccdf6f79b6e3b5fc,semantic_verification_report.yaml#environment/SCAN-02R-ccdf6f79b6e3b5fc,metadata_match_only_not_validated_repeat,84a53cf92e6ed1ccf80d143e156c5cf50a29630d5598b4906bf81c3da30c5d40,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-ccdf6f79b6e3b5fc
SCAN-02R-78bcb97650a5c779,78bcb97650a5c779f8833e5dbf711afdd24c42faa0694d66fb4ad61e75107de4,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104057,verified,FILE-02R-4a07ecce43a588a4,TAIPAN_exp1296_scan104057.dat,271778e399850f99462420d5a042e30004226e10df1ccdf3c2853241ebc4f535,2023-08-29T17:59:49,2023-08-29T18:11:29,header_start_time_end_time_timezone_unrecorded,17,verified_header_chronology,2023-08-28T22:11:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-67.4025,-72.9011,verified_point_endpoints_not_command_range,56,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,0,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-78bcb97650a5c779,semantic_verification_report.yaml#environment/SCAN-02R-78bcb97650a5c779,metadata_match_only_not_validated_repeat,84a53cf92e6ed1ccf80d143e156c5cf50a29630d5598b4906bf81c3da30c5d40,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-78bcb97650a5c779
SCAN-02R-a4d537ac569af0ba,a4d537ac569af0bae453e3369addf9ae65034c1a641fe9ed8deb14afaed0066b,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104058,verified,FILE-02R-7cd079bcfb286b69,TAIPAN_exp1296_scan104058.dat,81f19aab61fe6f47d58e3c956bd58ac4dee498cb5e3aa7d3008601e943d1e202,2023-08-29T18:11:55,2023-08-29T18:24:30,header_start_time_end_time_timezone_unrecorded,18,verified_header_chronology,2023-08-28T22:24:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-80.4618,-86.4612,verified_point_endpoints_not_command_range,61,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,0,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-a4d537ac569af0ba,semantic_verification_report.yaml#environment/SCAN-02R-a4d537ac569af0ba,metadata_match_only_not_validated_repeat,84a53cf92e6ed1ccf80d143e156c5cf50a29630d5598b4906bf81c3da30c5d40,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-a4d537ac569af0ba
SCAN-02R-8e9939a05c893131,8e9939a05c8931313de62d020514d329883075f69c14c94e645d441f9405660c,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104059,verified,FILE-02R-b59b6a3cc82d9e1d,TAIPAN_exp1296_scan104059.dat,4732b7e0e8b2ffcb568cb3a8d7d959c92e72973bcf343160d75346036d4fb0b4,2023-08-29T18:26:45,2023-08-29T18:33:03,header_start_time_end_time_timezone_unrecorded,19,verified_header_chronology,2023-08-28T22:33:04Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-65.5017,-68.5028,verified_point_endpoints_not_command_range,31,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,0,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-8e9939a05c893131,semantic_verification_report.yaml#environment/SCAN-02R-8e9939a05c893131,metadata_match_only_not_validated_repeat,84a53cf92e6ed1ccf80d143e156c5cf50a29630d5598b4906bf81c3da30c5d40,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-8e9939a05c893131
SCAN-02R-a59dc960ac5aa7de,a59dc960ac5aa7de4ac5f1c4c6579cb9747e7211ae4386931a7d1439145f4c35,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104060,verified,FILE-02R-ffe38cef182c749b,TAIPAN_exp1296_scan104060.dat,a47a9d0785634f9ba1ded31c1f0ea17aceb7cb65ca4bf64f8c7b565b4989b95c,2023-08-29T21:08:29,2023-08-29T21:08:52,header_start_time_end_time_timezone_unrecorded,20,verified_header_chronology,2023-08-29T01:08:52Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a59075cdffed,a1,A1,tas_motor_angle_raw,19.4616,21.4616,verified_point_endpoints_not_command_range,11,a1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-a59dc960ac5aa7de,semantic_verification_report.yaml#environment/SCAN-02R-a59dc960ac5aa7de,metadata_match_only_not_validated_repeat,58e5317f1f10a0505371aa8a4fbcd146d7c5b75cd7aae6f25e281122f3714d31,2,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-a59dc960ac5aa7de
SCAN-02R-4a9d7177d38df4e7,4a9d7177d38df4e73d069d09e6e3cc4fcefd78d4aaa0d3d2f6489c617ea88763,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104061,verified,FILE-02R-2f47aa7305f8661a,TAIPAN_exp1296_scan104061.dat,4a56f81c21c136b9f35f1eecd7fe293ceb98ed1c36174e84e90d00d8682fe78c,2023-08-29T21:21:06,2023-08-29T21:22:34,header_start_time_end_time_timezone_unrecorded,21,verified_header_chronology,2023-08-29T01:22:34Z,A001_snapshot_filesystem_metadata_only,FMT-02R-9cd5341dd50f,a1,A1,tas_motor_angle_raw,19.4614,21.4614,verified_point_endpoints_not_command_range,11,a1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-4a9d7177d38df4e7,semantic_verification_report.yaml#environment/SCAN-02R-4a9d7177d38df4e7,metadata_match_only_not_validated_repeat,58e5317f1f10a0505371aa8a4fbcd146d7c5b75cd7aae6f25e281122f3714d31,2,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-4a9d7177d38df4e7
SCAN-02R-4fb9fc6716a3e65a,4fb9fc6716a3e65ada3d1c65dca9c7c83ee29956b6477b5c7ea5d614c787e209,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104062,verified,FILE-02R-97f6d9fb82b77f9b,TAIPAN_exp1296_scan104062.dat,d2f95f4a34c28d777439f0586448a99dabaccd4e3553406b2d293bca9d48dc67,2023-08-29T21:25:07,2023-08-29T21:32:27,header_start_time_end_time_timezone_unrecorded,22,verified_header_chronology,2023-08-29T01:32:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-2.0042,1.9958,verified_point_endpoints_not_command_range,17,en,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-4fb9fc6716a3e65a,semantic_verification_report.yaml#environment/SCAN-02R-4fb9fc6716a3e65a,no_metadata_match,6cdb672e88be1408f4d9fcc004965709ebbbda56b30143137041f8297b299a59,1,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-4fb9fc6716a3e65a
SCAN-02R-e5f864cf4587fc19,e5f864cf4587fc19706b8913686a10d93bff6260a885b631b8f6a6a8949f83cb,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104063,verified,FILE-02R-9aad2f08ff8b0092,TAIPAN_exp1296_scan104063.dat,a7d243bc94b00c62a4fb55456515375e7fc3e516d0fa3377948fe655a84117f5,2023-08-29T21:42:08,2023-08-30T01:35:37,header_start_time_end_time_timezone_unrecorded,23,verified_header_chronology,2023-08-29T05:35:38Z,A001_snapshot_filesystem_metadata_only,FMT-02R-92d14f023eb1,ei,,unresolved,,,unresolved_mapping,121,ei,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-e5f864cf4587fc19,semantic_verification_report.yaml#environment/SCAN-02R-e5f864cf4587fc19,metadata_match_only_not_validated_repeat,ed70e26f825ee154403e29c8e6fece845dfa7eddb0c81ee3b204b8a45489fbb1,3,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-e5f864cf4587fc19
SCAN-02R-f4da1c738ba8c661,f4da1c738ba8c66134d230b066db4270df127072d807c17136f71e6e396ee33a,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104064,verified,FILE-02R-695aceb0fa62cd6c,TAIPAN_exp1296_scan104064.dat,d741df3eeb9f55dc185dd15c21228a2a944f009cd8a5e81616ba15234768ded2,2023-08-30T01:40:00,2023-08-30T05:33:42,header_start_time_end_time_timezone_unrecorded,24,verified_header_chronology,2023-08-29T09:33:42Z,A001_snapshot_filesystem_metadata_only,FMT-02R-92d14f023eb1,ei,,unresolved,,,unresolved_mapping,121,ei,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-397acad65dd9e384,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-f4da1c738ba8c661,semantic_verification_report.yaml#environment/SCAN-02R-f4da1c738ba8c661,metadata_match_only_not_validated_repeat,ed70e26f825ee154403e29c8e6fece845dfa7eddb0c81ee3b204b8a45489fbb1,3,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-f4da1c738ba8c661
